TransactionID,OrderDate,Origin,Destination,TransportMode,Carrier,Distance_km,FreightCost,ShipmentWeight_kg,PlannedTransitDays,ActualTransitDays,UnitsShipped,DamagedUnits,OnTimeDelivery
5335,2/9/2024,Bangalore,Indore,Road,DHL,1168,13625.92,673,4,4,101,0,1
5336,8/29/2024,Bangalore,Kolkata,Air,Delhivery,352,31468.63,594,5,5,245,0,1
5337,5/17/2024,Jaipur,Hyderabad,Road,Delhivery,1291,51580.01,963,8,8,286,0,1
5338,12/10/2024,Delhi,Hyderabad,Road,Delhivery,1625,41474.1,2187,6,3,340,0,1
5339,6/28/2024,Jaipur,Kolkata,Road,kuehne nagel,436,66548.08,2593,6,9,486,0,0
5340,7/18/2024,Jaipur,Indore,Road,DTDC,764,52021.46,3782,5,9,300,0,0
5341,7/21/2024,Chennai,Pune,Rail,DHL,1701,22556.47,4045,5,11,177,0,0
5342,3/1/2024,Delhi,Ahmedabad,Rail,kuehne nagel,974,45480.17,1797,1,10,16,0,0
5343,7/10/2024,Bangalore,Pune,Road,DHL,1164,7006.91,2213,4,3,498,0,1
5344,1/5/2024,Mumbai,Ahmedabad,Road,kuehne nagel,107,47301.66,1093,9,8,121,0,1
5345,8/24/2024,Bangalore,Pune,Road,Delhivery,483,32393.78,2229,2,6,214,0,0
5346,6/29/2024,Jaipur,Indore,Air,kuehne nagel,571,9675.08,1365,6,11,230,0,0
5347,11/6/2024,Delhi,Indore,Road,Delhivery,817,25982.19,1427,2,6,330,0,0
5348,2/6/2024,Delhi,Kolkata,Rail,kuehne nagel,878,72050.79,3358,9,2,84,0,1
5349,2/25/2024,Delhi,Pune,Rail,DHL,1834,47710.96,272,5,8,181,0,0
5350,8/24/2024,Chennai,Pune,Air,DHL,532,72454.66,4581,9,7,233,0,1
5351,12/23/2024,Bangalore,Kolkata,Air,kuehne nagel,416,34042.71,4472,5,2,386,0,1
5352,12/14/2024,Chennai,Kolkata,Road,DTDC,938,78354.87,2203,9,4,323,0,1
5353,7/15/2024,Mumbai,Indore,Air,DTDC,1902,30081.49,2749,2,5,42,0,0
5354,3/13/2024,Jaipur,Indore,Air,kuehne nagel,1480,61030.76,3370,7,9,448,0,0
5355,2/28/2024,Chennai,Pune,Road,DTDC,1591,25821.44,616,8,10,392,0,0
5356,8/27/2024,Chennai,Indore,Rail,DHL,1404,10267.26,2092,3,14,73,0,0
5357,1/2/2024,Jaipur,Indore,Rail,DTDC,1773,66978.41,679,1,2,255,0,0
5358,12/25/2024,Delhi,Pune,Rail,kuehne nagel,1308,61481.36,2785,2,12,348,0,0
5359,7/6/2024,Jaipur,Kolkata,Road,DTDC,932,66009.06,2567,5,12,405,0,0
5360,11/2/2024,Bangalore,Pune,Rail,kuehne nagel,460,25376.17,774,9,7,371,0,1
5361,1/30/2024,Jaipur,Hyderabad,Road,DHL,232,56885.61,4410,5,5,353,0,1
5362,9/23/2024,Delhi,Pune,Rail,Delhivery,1360,19153.98,4098,1,2,188,0,0
5363,4/17/2024,Jaipur,Hyderabad,Air,DHL,1196,2882.3,2948,1,10,290,0,0
5364,11/27/2024,Chennai,Pune,Rail,DHL,207,69586.12,1514,2,12,388,0,0
5365,3/30/2024,Mumbai,Hyderabad,Road,kuehne nagel,1396,42834.99,1357,1,3,240,0,0
5366,7/23/2024,Chennai,Hyderabad,Rail,DHL,62,78724.96,2004,8,5,373,0,1
5367,8/7/2024,Mumbai,Pune,Road,DHL,1900,32032.78,4844,2,10,473,0,0
5368,4/3/2024,Jaipur,Indore,Rail,DTDC,615,76636.09,203,8,1,318,0,1
5369,4/12/2024,Bangalore,Ahmedabad,Rail,kuehne nagel,921,49974.47,3561,5,7,96,1,0
5370,8/10/2024,Jaipur,Indore,Road,DTDC,1862,41952,4116,1,1,76,0,1
5371,7/4/2024,Delhi,Hyderabad,Road,kuehne nagel,604,25619.15,860,4,6,2,0,0
5372,7/2/2024,Jaipur,Pune,Rail,DTDC,1852,66371.55,200,2,12,495,0,0
5373,6/10/2024,Mumbai,Pune,Road,DTDC,1694,66645.99,2272,6,6,383,0,1
5374,9/3/2024,Chennai,Pune,Air,Delhivery,1908,34520.5,1128,5,1,178,0,1
5375,1/31/2024,Bangalore,Pune,Road,DHL,727,58728.87,828,9,12,112,0,0
5376,2/21/2024,Jaipur,Ahmedabad,Road,DTDC,912,36884.56,4299,3,7,373,0,0
5377,12/10/2024,Jaipur,Kolkata,Rail,Delhivery,1993,59693.42,4018,5,8,204,0,0
5378,3/16/2024,Chennai,Hyderabad,Rail,DTDC,667,79546.83,4646,7,3,498,0,1
5379,10/4/2024,Bangalore,Ahmedabad,Road,DTDC,1636,22474.71,2603,9,12,238,1,0
5380,2/9/2024,Jaipur,Indore,Rail,Delhivery,253,51456.09,4294,3,10,26,0,0
5381,4/10/2024,Jaipur,Kolkata,Road,Delhivery,1006,31630.48,4153,4,1,341,0,1
5382,4/20/2024,Mumbai,Kolkata,Rail,Delhivery,351,44772.98,4738,1,2,108,0,0
5383,11/16/2024,Mumbai,Pune,Road,DHL,1116,70183.49,4614,2,1,165,0,1
5384,9/5/2024,Delhi,Ahmedabad,Road,DHL,844,29110.92,4596,3,9,55,0,0
5385,7/9/2024,Chennai,Indore,Road,DTDC,646,7646.29,3728,7,4,356,0,1
5386,6/30/2024,Bangalore,Pune,Road,DHL,778,64317.1,4273,7,7,274,0,1
5387,11/30/2024,Jaipur,Pune,Road,Delhivery,1743,45291.94,3755,1,5,280,0,0
5388,7/27/2024,Jaipur,Hyderabad,Road,kuehne nagel,1935,37053.27,3408,9,9,30,0,1
5389,1/22/2024,Delhi,Kolkata,Air,DHL,555,16299.98,902,3,9,17,0,0
5390,6/14/2024,Jaipur,Indore,Road,Delhivery,688,9242.51,4232,3,6,464,1,0
5391,4/8/2024,Chennai,Kolkata,Road,Delhivery,240,23741.37,4015,2,5,298,1,0
5392,7/26/2024,Delhi,Ahmedabad,Rail,Delhivery,1851,58074.53,4679,3,10,81,0,0
5393,1/8/2024,Chennai,Hyderabad,Road,Delhivery,948,34118.13,3373,6,1,364,0,1
5394,7/8/2024,Delhi,Pune,Road,DTDC,109,46477.75,4969,4,4,396,0,1
5395,6/23/2024,Jaipur,Hyderabad,Road,Delhivery,1868,8399.55,4524,2,5,27,0,0
5396,9/29/2024,Delhi,Pune,Road,Delhivery,1539,11612.96,505,8,13,183,0,0
5397,1/17/2024,Mumbai,Hyderabad,Road,DTDC,1452,2881.85,4463,1,14,4,0,0
5398,3/30/2024,Bangalore,Pune,Road,DHL,1502,54516.19,279,8,9,163,0,0
5399,5/20/2024,Jaipur,Kolkata,Air,kuehne nagel,111,22627.45,4653,2,2,449,0,1
5400,5/24/2024,Bangalore,Kolkata,Road,DTDC,1993,77420.27,4935,9,2,332,0,1
5401,6/14/2024,Jaipur,Kolkata,Road,DTDC,351,26059.55,3527,4,3,413,0,1
5402,12/2/2024,Bangalore,Kolkata,Road,DHL,687,30362.21,3408,4,3,72,0,1
5403,3/18/2024,Mumbai,Hyderabad,Road,DHL,1048,38620.21,809,7,12,456,1,0
5404,9/18/2024,Bangalore,Pune,Road,Delhivery,221,26892.98,1840,3,7,76,1,0
5405,6/11/2024,Delhi,Kolkata,Rail,DHL,1578,65760.57,4591,3,14,420,0,0
5406,1/14/2024,Bangalore,Hyderabad,Air,kuehne nagel,112,70344.13,1416,4,1,240,0,1
5407,8/26/2024,Jaipur,Pune,Rail,DTDC,821,2860.81,374,3,2,290,0,1
5408,3/12/2024,Chennai,Hyderabad,Road,kuehne nagel,65,53063.61,926,8,11,292,0,0
5409,5/22/2024,Bangalore,Kolkata,Air,Delhivery,740,55514.89,216,9,1,439,0,1
5410,11/5/2024,Bangalore,Ahmedabad,Road,kuehne nagel,891,76991.14,3714,5,14,260,0,0
5411,10/9/2024,Bangalore,Hyderabad,Road,Delhivery,1953,30891.14,630,3,9,11,0,0
5412,9/25/2024,Jaipur,Kolkata,Road,kuehne nagel,1174,17231.84,4984,7,10,59,0,0
5413,8/28/2024,Bangalore,Indore,Rail,DTDC,1249,42605.32,1849,3,9,259,0,0
5414,9/1/2024,Jaipur,Pune,Road,kuehne nagel,1266,36909.34,1159,6,13,202,2,0
5415,6/11/2024,Jaipur,Kolkata,Rail,DHL,1886,63755.05,3677,4,3,268,0,1
5416,2/29/2024,Chennai,Indore,Air,kuehne nagel,948,72510.08,2903,7,12,113,0,0
5417,1/6/2024,Delhi,Hyderabad,Road,DTDC,1346,8763.23,1222,6,3,73,0,1
5418,7/15/2024,Jaipur,Hyderabad,Rail,Delhivery,1540,68033.2,821,7,1,405,0,1
5419,2/27/2024,Mumbai,Indore,Road,kuehne nagel,982,72899.73,977,4,5,482,0,0
5420,10/31/2024,Bangalore,Indore,Road,kuehne nagel,1846,74082.6,2958,6,3,406,0,1
5421,8/4/2024,Mumbai,Pune,Road,DHL,224,61616.17,655,7,2,402,1,1
5422,1/26/2024,Bangalore,Hyderabad,Rail,Delhivery,1307,59882.44,3956,8,13,236,1,0
5423,10/29/2024,Chennai,Indore,Road,Delhivery,1885,3161.95,4150,9,14,6,0,0
5424,1/5/2024,Jaipur,Ahmedabad,Rail,Delhivery,1289,73774.95,4144,3,3,89,0,1
5425,1/20/2024,Delhi,Ahmedabad,Air,DTDC,1564,29417.41,1051,5,8,114,1,0
5426,7/16/2024,Jaipur,Indore,Air,DTDC,466,5207.51,4023,3,8,365,0,0
5427,2/28/2024,Bangalore,Pune,Road,DHL,1832,34212.39,463,5,1,335,1,1
5428,8/29/2024,Delhi,Hyderabad,Road,kuehne nagel,1606,59162.51,4860,2,2,321,0,1
5429,5/25/2024,Jaipur,Ahmedabad,Road,DTDC,500,36472.51,2064,3,1,311,0,1
5430,9/29/2024,Delhi,Indore,Rail,Delhivery,885,61124.86,1537,7,8,168,0,0
5431,9/5/2024,Bangalore,Indore,Air,kuehne nagel,1828,41733.94,832,8,14,338,0,0
5432,1/14/2024,Chennai,Kolkata,Rail,kuehne nagel,1873,25355.32,576,5,1,52,0,1
5433,1/13/2024,Chennai,Indore,Road,kuehne nagel,329,17827.16,50,3,6,376,0,0
5434,2/13/2024,Jaipur,Pune,Road,DHL,293,34846.06,320,4,10,300,0,0
5435,1/19/2024,Mumbai,Ahmedabad,Rail,DTDC,724,4792.67,2581,3,13,351,0,0
5436,3/3/2024,Bangalore,Kolkata,Road,DTDC,195,34958.42,1121,3,11,62,0,0
5437,8/26/2024,Jaipur,Ahmedabad,Road,kuehne nagel,1140,7352.37,743,9,8,84,0,1
5438,12/2/2024,Jaipur,Ahmedabad,Air,DHL,152,70406.37,2937,4,13,236,0,0
5439,4/9/2024,Chennai,Pune,Road,DHL,359,46887.52,3628,6,8,473,0,0
5440,6/11/2024,Delhi,Indore,Road,DTDC,1995,52391.35,2045,3,7,353,0,0
5441,5/1/2024,Bangalore,Pune,Road,DTDC,1710,24531.39,3627,8,8,330,0,1
5442,2/13/2024,Delhi,Indore,Road,DHL,166,19614.04,1759,4,8,157,0,0
5443,12/25/2024,Bangalore,Kolkata,Rail,Delhivery,1545,57216.61,2149,8,14,147,0,0
5444,11/12/2024,Mumbai,Pune,Road,DHL,812,54382.11,519,2,10,412,0,0
5445,5/24/2024,Chennai,Pune,Air,Delhivery,1394,11568.92,2340,9,14,378,1,0
5446,11/22/2024,Mumbai,Hyderabad,Road,DTDC,1508,20614.03,386,2,3,475,0,0
5447,12/28/2024,Jaipur,Pune,Road,DHL,1443,75832.91,805,3,2,123,0,1
5448,2/19/2024,Chennai,Hyderabad,Road,DHL,787,25725.84,2651,3,12,403,0,0
5449,3/5/2024,Jaipur,Indore,Road,DHL,1773,4014.86,1769,5,4,491,0,1
5450,12/20/2024,Mumbai,Indore,Rail,DHL,236,6975,2149,3,5,287,0,0
5451,10/14/2024,Bangalore,Indore,Rail,kuehne nagel,1661,62488.59,462,8,2,182,0,1
5452,6/12/2024,Jaipur,Hyderabad,Road,kuehne nagel,834,61058.14,3662,7,11,99,0,0
5453,5/20/2024,Delhi,Indore,Road,DTDC,1542,31782.53,3330,1,8,190,0,0
5454,11/9/2024,Bangalore,Ahmedabad,Rail,DTDC,1734,13949.66,4153,6,8,398,0,0
5455,5/7/2024,Bangalore,Pune,Road,DHL,756,40852.21,3043,2,13,306,0,0
5456,8/26/2024,Mumbai,Hyderabad,Road,kuehne nagel,925,27887.32,3512,8,12,251,0,0
5457,11/19/2024,Mumbai,Indore,Road,DTDC,845,31169.53,296,8,4,315,0,1
5458,10/22/2024,Chennai,Ahmedabad,Rail,Delhivery,522,22356.86,3828,7,12,198,0,0
5459,7/5/2024,Chennai,Pune,Road,kuehne nagel,605,6902.92,461,8,5,442,0,1
5460,7/26/2024,Delhi,Pune,Road,kuehne nagel,1527,63710.42,3417,1,11,247,0,0
5461,8/7/2024,Bangalore,Indore,Rail,kuehne nagel,1519,50221.22,4380,8,12,265,0,0
5462,7/8/2024,Delhi,Ahmedabad,Air,DHL,731,67101.54,2739,1,5,57,0,0
5463,12/11/2024,Delhi,Hyderabad,Road,Delhivery,143,41249.75,637,3,5,425,0,0
5464,10/10/2024,Mumbai,Indore,Road,DHL,785,78828.96,1518,4,9,283,1,0
5465,12/17/2024,Delhi,Pune,Road,DTDC,839,77076.94,282,3,9,58,0,0
5466,8/24/2024,Delhi,Pune,Road,Delhivery,87,23199.11,1936,2,14,337,0,0
5467,7/12/2024,Jaipur,Pune,Road,DHL,831,32184.2,359,3,11,484,0,0
5468,10/13/2024,Chennai,Indore,Road,kuehne nagel,531,60711.33,993,9,4,324,0,1
5469,9/15/2024,Chennai,Kolkata,Air,Delhivery,1820,62575.07,957,2,1,186,0,1
5470,9/2/2024,Bangalore,Kolkata,Rail,kuehne nagel,160,73034.53,2798,5,8,280,0,0
5471,5/15/2024,Chennai,Kolkata,Road,DTDC,1963,52905.44,2575,3,11,499,0,0
5472,10/6/2024,Bangalore,Ahmedabad,Rail,Delhivery,459,39059.44,1650,9,1,336,0,1
5473,9/27/2024,Jaipur,Indore,Road,DTDC,1241,31456.82,2149,7,7,62,0,1
5474,6/19/2024,Chennai,Pune,Road,DTDC,1639,34695.93,595,3,12,81,0,0
5475,6/7/2024,Jaipur,Ahmedabad,Air,DTDC,446,68331.6,2398,2,13,451,0,0
5476,7/19/2024,Chennai,Kolkata,Air,Delhivery,1200,78440.69,3873,2,4,246,1,0
5477,2/14/2024,Chennai,Hyderabad,Road,DTDC,1860,6048.92,2738,5,1,487,1,1
5478,9/20/2024,Jaipur,Ahmedabad,Road,DHL,91,47259.08,3364,9,4,249,0,1
5479,3/11/2024,Delhi,Ahmedabad,Road,DHL,90,42564.21,4501,2,7,357,0,0
5480,12/29/2024,Delhi,Indore,Road,DTDC,1635,31339.1,4980,2,13,373,0,0
5481,4/12/2024,Delhi,Ahmedabad,Air,kuehne nagel,1560,68422.96,1891,8,8,3,0,1
5482,5/4/2024,Delhi,Indore,Road,DTDC,1972,46907.96,1686,3,2,236,0,1
5483,11/8/2024,Chennai,Hyderabad,Road,DTDC,1744,26423.05,1725,3,13,51,1,0
5484,10/12/2024,Mumbai,Pune,Road,kuehne nagel,1917,36640.11,4882,6,9,105,1,0
5485,8/17/2024,Jaipur,Pune,Road,Delhivery,448,29830.68,1840,6,5,99,0,1
5486,5/25/2024,Mumbai,Kolkata,Rail,Delhivery,231,35546.68,3194,6,14,323,0,0
5487,7/15/2024,Mumbai,Kolkata,Rail,DTDC,1254,7558.73,3570,5,11,80,0,0
5488,8/8/2024,Bangalore,Hyderabad,Road,DHL,1751,10729.43,1891,4,12,441,0,0
5489,2/29/2024,Delhi,Pune,Road,DHL,793,50647.95,205,9,14,404,0,0
5490,4/7/2024,Chennai,Kolkata,Road,DHL,767,55357.33,983,4,8,301,0,0
5491,6/19/2024,Delhi,Ahmedabad,Road,DTDC,1940,51656.39,625,1,2,390,0,0
5492,6/21/2024,Delhi,Indore,Road,DHL,513,61519.88,1383,8,2,417,1,1
5493,5/30/2024,Mumbai,Kolkata,Road,DHL,1123,75595.65,3157,8,4,171,0,1
5494,12/15/2024,Bangalore,Hyderabad,Road,Delhivery,1481,69128.23,4393,3,4,434,1,0
5495,5/1/2024,Delhi,Pune,Road,DTDC,1474,34643.75,1501,9,3,155,0,1
5496,4/17/2024,Jaipur,Hyderabad,Rail,Delhivery,1219,18968.36,4598,7,5,30,0,1
5497,1/4/2024,Jaipur,Indore,Road,kuehne nagel,347,26324.47,989,7,2,99,0,1
5498,4/2/2024,Delhi,Indore,Rail,Delhivery,194,47843.84,3509,5,1,146,0,1
5499,1/6/2024,Mumbai,Hyderabad,Road,DTDC,65,68784.25,1143,3,12,414,0,0
5500,10/14/2024,Mumbai,Kolkata,Rail,DHL,1158,56734.48,3991,5,4,235,0,1
5501,4/15/2024,Chennai,Kolkata,Road,DTDC,1289,44355.02,2551,3,6,474,0,0
5502,5/25/2024,Bangalore,Pune,Rail,Delhivery,1555,48946.51,4412,3,14,399,0,0
5503,9/27/2024,Mumbai,Pune,Road,DTDC,1125,43204.37,1511,1,6,352,0,0
5504,4/5/2024,Chennai,Ahmedabad,Air,DTDC,1621,77786.95,2463,4,2,99,0,1
5505,8/16/2024,Jaipur,Ahmedabad,Rail,Delhivery,156,65655.13,3823,9,6,460,0,1
5506,7/20/2024,Jaipur,Pune,Road,Delhivery,268,62939.62,1260,6,4,190,0,1
5507,7/30/2024,Jaipur,Ahmedabad,Road,kuehne nagel,984,42351.66,3348,6,10,277,0,0
5508,1/6/2024,Delhi,Hyderabad,Air,kuehne nagel,386,27881.14,110,6,1,396,0,1
5509,4/21/2024,Bangalore,Kolkata,Air,Delhivery,970,3522.1,2265,5,1,433,0,1
5510,11/18/2024,Chennai,Ahmedabad,Air,DTDC,420,5387.54,4300,2,2,257,0,1
5511,4/15/2024,Bangalore,Ahmedabad,Rail,Delhivery,1047,4358.56,2881,5,4,203,0,1
5512,5/18/2024,Delhi,Hyderabad,Rail,DHL,859,78477.19,4867,3,8,439,0,0
5513,10/25/2024,Chennai,Indore,Road,kuehne nagel,303,10929.62,4152,2,3,25,0,0
5514,4/5/2024,Chennai,Pune,Road,DHL,1478,13085.27,4668,4,11,175,0,0
5515,12/2/2024,Mumbai,Hyderabad,Road,DTDC,629,39763.7,300,9,5,201,0,1
5516,10/23/2024,Bangalore,Indore,Rail,DHL,1772,39549.29,1649,7,3,295,0,1
5517,8/1/2024,Bangalore,Hyderabad,Road,Delhivery,685,73757.95,2217,9,8,491,0,1
5518,10/17/2024,Mumbai,Kolkata,Road,Delhivery,1103,7735.55,3190,3,14,283,0,0
5519,1/22/2024,Jaipur,Hyderabad,Road,Delhivery,234,76664.65,1335,2,4,93,0,0
5520,7/11/2024,Delhi,Hyderabad,Rail,DHL,1362,18878.44,1837,9,11,50,0,0
5521,5/29/2024,Bangalore,Kolkata,Road,DHL,1432,77672,1518,6,8,219,0,0
5522,9/3/2024,Mumbai,Pune,Road,DHL,523,44223.28,4083,4,13,439,0,0
5523,9/23/2024,Chennai,Indore,Road,Delhivery,1034,52856.99,1552,4,8,156,0,0
5524,9/7/2024,Mumbai,Ahmedabad,Road,Delhivery,1638,26626.84,1304,6,9,57,0,0
5525,1/3/2024,Jaipur,Pune,Air,Delhivery,1473,49722.27,4369,7,2,231,0,1
5526,11/11/2024,Delhi,Hyderabad,Road,DHL,1762,57444.72,4864,5,11,338,0,0
5527,3/16/2024,Jaipur,Ahmedabad,Air,DHL,1033,2808.87,2950,8,10,207,0,0
5528,3/27/2024,Chennai,Kolkata,Road,DTDC,1206,4669.82,3487,1,7,272,1,0
5529,9/26/2024,Chennai,Pune,Road,kuehne nagel,551,78945.21,77,1,10,495,0,0
5530,8/12/2024,Chennai,Indore,Road,Delhivery,1576,37689.45,950,4,14,215,0,0
5531,1/18/2024,Chennai,Pune,Road,DHL,923,74993.77,898,8,14,478,0,0
5532,4/22/2024,Mumbai,Pune,Road,kuehne nagel,1150,58932.01,150,8,1,484,1,1
5533,9/7/2024,Chennai,Ahmedabad,Road,DHL,399,31091.53,2155,6,13,184,1,0
5534,8/20/2024,Chennai,Kolkata,Air,DHL,109,13765.68,4560,5,4,291,0,1
5535,11/24/2024,Mumbai,Kolkata,Air,Delhivery,1528,78295.84,3290,2,4,412,0,0
5536,10/5/2024,Chennai,Pune,Air,kuehne nagel,928,47590.71,3367,5,4,302,0,1
5537,7/20/2024,Jaipur,Kolkata,Air,DHL,514,17003.82,1538,5,7,67,0,0
5538,3/23/2024,Jaipur,Ahmedabad,Road,kuehne nagel,360,55168.93,1503,2,13,247,0,0
5539,5/4/2024,Bangalore,Ahmedabad,Road,kuehne nagel,1164,9179.78,1851,8,14,16,0,0
5540,6/23/2024,Jaipur,Indore,Road,Delhivery,980,69706.91,4566,5,5,335,0,1
5541,3/9/2024,Delhi,Kolkata,Road,kuehne nagel,1014,9030.71,4166,5,5,211,0,1
5542,2/16/2024,Delhi,Indore,Rail,DTDC,1371,20423.16,4781,1,3,74,1,0
5543,9/12/2024,Delhi,Hyderabad,Air,DTDC,1398,9131.6,3490,1,10,373,0,0
5544,8/2/2024,Mumbai,Ahmedabad,Rail,Delhivery,329,10095.4,4609,1,5,305,0,0
5545,1/30/2024,Jaipur,Pune,Rail,Delhivery,760,42859.06,1565,8,5,452,0,1
5546,10/7/2024,Delhi,Ahmedabad,Road,DTDC,1016,55585.2,3971,2,8,406,0,0
5547,8/24/2024,Bangalore,Hyderabad,Road,Delhivery,1191,63501.58,3216,8,11,18,0,0
5548,9/4/2024,Mumbai,Pune,Road,kuehne nagel,744,56214.31,73,6,2,22,0,1
5549,1/25/2024,Bangalore,Kolkata,Air,DHL,959,30352.21,445,5,14,106,0,0
5550,3/14/2024,Jaipur,Kolkata,Air,Delhivery,616,45468.45,1477,6,14,119,0,0
5551,7/24/2024,Chennai,Ahmedabad,Road,DTDC,320,74357.8,3254,4,8,16,0,0
5552,11/9/2024,Bangalore,Pune,Road,DHL,1590,32230.98,1063,3,4,184,0,0
5553,4/3/2024,Chennai,Pune,Road,kuehne nagel,1174,21687.54,4567,4,9,3,0,0
5554,5/6/2024,Mumbai,Indore,Road,DHL,1461,42506.91,4276,9,8,492,0,1
5555,1/25/2024,Bangalore,Hyderabad,Air,DTDC,1359,25192.15,469,8,5,123,0,1
5556,11/29/2024,Bangalore,Kolkata,Road,DHL,1029,22421.73,3399,8,5,243,1,1
5557,12/20/2024,Mumbai,Ahmedabad,Road,DTDC,1126,62746.66,4015,1,9,437,0,0
5558,4/25/2024,Mumbai,Pune,Road,Delhivery,1803,71485.2,4920,5,13,291,0,0
5559,2/17/2024,Delhi,Kolkata,Air,Delhivery,890,41180.7,1476,6,14,105,0,0
5560,8/13/2024,Jaipur,Ahmedabad,Road,DTDC,1871,62823.06,4320,9,5,103,0,1
5561,9/22/2024,Bangalore,Kolkata,Rail,Delhivery,1053,16592.98,513,6,13,208,0,0
5562,4/8/2024,Bangalore,Ahmedabad,Road,kuehne nagel,289,44716.16,439,1,9,469,0,0
5563,1/11/2024,Mumbai,Kolkata,Road,DHL,1287,51623.6,185,1,6,149,0,0
5564,3/25/2024,Mumbai,Indore,Road,DTDC,1689,40271.81,2506,7,11,193,0,0
5565,8/1/2024,Jaipur,Hyderabad,Rail,DTDC,410,11116.66,2321,3,11,313,0,0
5566,6/21/2024,Mumbai,Kolkata,Air,DTDC,1437,59259.82,650,7,1,222,0,1
5567,7/27/2024,Chennai,Hyderabad,Road,kuehne nagel,783,67448.1,668,5,11,47,0,0
5568,3/4/2024,Chennai,Kolkata,Road,kuehne nagel,901,51547.65,1626,1,12,418,1,0
5569,9/14/2024,Chennai,Pune,Rail,kuehne nagel,909,15194.56,3819,8,12,304,0,0
5570,11/27/2024,Chennai,Indore,Rail,DTDC,750,7815.09,2975,9,8,167,0,1
5571,4/30/2024,Jaipur,Indore,Road,kuehne nagel,1400,25525.1,58,6,14,494,0,0
5572,10/24/2024,Bangalore,Hyderabad,Road,Delhivery,885,4885.23,1253,2,1,87,0,1
5573,2/23/2024,Chennai,Pune,Rail,DHL,1549,67459.08,1771,9,2,226,0,1
5574,11/26/2024,Mumbai,Ahmedabad,Road,Delhivery,872,56838.71,643,2,6,120,0,0
5575,9/28/2024,Chennai,Indore,Air,Delhivery,1684,45967.72,3810,6,5,414,0,1
5576,8/28/2024,Jaipur,Pune,Air,kuehne nagel,146,71391.34,655,4,2,248,0,1
5577,8/30/2024,Mumbai,Pune,Road,DTDC,376,10587.29,1519,6,13,434,0,0
5578,1/18/2024,Chennai,Hyderabad,Rail,Delhivery,122,57727.86,1745,4,6,353,0,0
5579,7/5/2024,Bangalore,Pune,Road,DHL,1043,13437.31,1356,3,7,144,0,0
5580,12/11/2024,Mumbai,Pune,Rail,kuehne nagel,1329,6752.18,1737,8,3,233,0,1
5581,5/23/2024,Mumbai,Ahmedabad,Rail,Delhivery,1816,12366.55,4033,5,11,350,0,0
5582,9/18/2024,Bangalore,Hyderabad,Road,kuehne nagel,1243,76173.33,3776,1,8,3,0,0
5583,12/29/2024,Mumbai,Hyderabad,Air,DHL,1043,36353.8,1098,8,4,237,1,1
5584,8/26/2024,Chennai,Pune,Rail,kuehne nagel,382,5821.66,1785,3,10,317,0,0
5585,10/30/2024,Mumbai,Ahmedabad,Air,DTDC,1230,47523.5,4378,4,9,258,0,0
5586,10/24/2024,Chennai,Kolkata,Road,Delhivery,1492,17577.7,3409,9,7,26,0,1
5587,3/16/2024,Bangalore,Indore,Road,Delhivery,507,2533.24,734,3,13,18,0,0
5588,7/6/2024,Delhi,Hyderabad,Rail,DTDC,783,61154.09,2388,5,3,322,0,1
5589,11/28/2024,Bangalore,Ahmedabad,Air,DHL,925,14079.32,998,8,14,296,0,0
5590,9/2/2024,Chennai,Ahmedabad,Road,DHL,907,75513.94,3480,6,5,131,0,1
5591,5/9/2024,Jaipur,Pune,Road,kuehne nagel,148,48238.39,2721,3,9,17,0,0
5592,11/10/2024,Bangalore,Indore,Road,Delhivery,781,8785.67,354,8,13,408,0,0
5593,10/9/2024,Jaipur,Hyderabad,Road,DHL,974,18990.31,2447,5,12,258,0,0
5594,3/19/2024,Jaipur,Kolkata,Rail,DTDC,293,49645.88,2050,6,9,70,0,0
5595,3/12/2024,Chennai,Pune,Rail,DTDC,1844,28372.79,2576,3,8,424,0,0
5596,9/19/2024,Chennai,Hyderabad,Air,DTDC,1550,43507.16,4275,8,8,410,0,1
5597,7/9/2024,Delhi,Hyderabad,Rail,DHL,1514,64361.94,236,4,9,185,0,0
5598,3/3/2024,Mumbai,Ahmedabad,Road,DTDC,1267,63822.92,1614,9,5,49,0,1
5599,1/12/2024,Bangalore,Indore,Rail,Delhivery,1448,56442.97,1959,5,13,313,0,0
5600,5/20/2024,Chennai,Kolkata,Rail,DHL,711,71112.24,2332,1,11,312,0,0
5601,9/10/2024,Bangalore,Indore,Air,DHL,1055,17550.13,327,9,13,454,0,0
5602,2/12/2024,Jaipur,Ahmedabad,Road,Delhivery,416,15824.84,1532,8,9,76,0,0
5603,1/17/2024,Mumbai,Kolkata,Road,DTDC,1228,64349.26,4932,5,6,277,0,0
5604,3/3/2024,Delhi,Kolkata,Road,DHL,548,27029.37,1927,3,13,16,0,0
5605,9/9/2024,Bangalore,Pune,Road,Delhivery,1607,41950.23,4510,9,14,6,0,0
5606,10/18/2024,Mumbai,Kolkata,Road,Delhivery,1531,60028.27,4613,7,6,34,0,1
5607,1/8/2024,Delhi,Hyderabad,Rail,kuehne nagel,1701,32882.72,1698,8,11,59,0,0
5608,11/20/2024,Bangalore,Indore,Rail,DTDC,162,12152.66,1974,3,10,67,0,0
5609,3/30/2024,Mumbai,Indore,Road,DTDC,994,54997.66,2748,6,14,255,0,0
